@ NAME             %16s "INITIAL_PS_DISTR"
@ TYPE             %04s "USER"
@ TITLE            %11s "SPS SE init"
@ ORIGIN           %22s "MAD-X 5.01.00 Linux 64"
@ DATE             %08s "16/12/13"
@ TIME             %08s "15.28.02"
 *  NUMBER  TURN                   X                  PX                   Y                  PY    T                  PT    S      E 
 $      %d    %d                 %le                 %le                 %le                 %le  %le                 %le  %le    %le 
       635     0   0.000513441191481   1.21246169152e-05    -3.908005138e-05   5.14060956525e-05  0.0   2.27516234115e-05  0.0  400.0 
       636     0  -0.000267476696208   1.39042252725e-05   -0.00138275761901   7.59570482906e-05  0.0   4.00893314571e-05  0.0  400.0 
       637     0    0.00244389169002   6.45051783797e-05   2.62177959583e-05   4.91937873099e-05  0.0   0.000210838443863  0.0  400.0 
       638     0    0.00209264352191   4.37253780868e-05   0.000269326308262   7.61282471306e-05  0.0   3.64445986176e-05  0.0  400.0 
       639     0   -0.00100285796656   -2.1609909357e-05   -0.00019374259851   2.12962212986e-05  0.0  -0.000184122651686  0.0  400.0 
       640     0    0.00216694708063   3.95894266172e-05   0.000990838446817  -1.22037864589e-05  0.0   7.59027691287e-05  0.0  400.0 
       641     0    0.00161277741076    3.3056994539e-05  -7.19836812523e-05   4.42011865649e-05  0.0  -8.04711538904e-05  0.0  400.0 
       642     0  -0.000964293758094  -1.56049485841e-05   -0.00148273411807   7.53060929406e-05  0.0  -4.15225104442e-05  0.0  400.0 
       643     0   0.000542691657747   8.32680629111e-06   0.000499558547784  -2.10790032632e-05  0.0   5.05574967135e-05  0.0  400.0 
       644     0   3.66295168409e-05    9.1556739129e-06  -0.000758732989427   2.53932637505e-05  0.0   0.000160724378344  0.0  400.0 
       645     0   0.000950095508525   5.94321292352e-06  -5.95959069972e-05   7.62578508105e-05  0.0  -2.57552977826e-06  0.0  400.0 
       646     0    0.00219836579222   5.79832381202e-05    -0.0010198697769   8.36662880967e-05  0.0   0.000155651082465  0.0  400.0 
       647     0     0.0031641503865   8.43175453813e-05  -0.000205516937174   4.65148281134e-05  0.0  -9.76996233006e-05  0.0  400.0 
       648     0  -0.000155453920252  -1.19079008009e-06  -2.76996950846e-05   3.91534709093e-05  0.0   7.27455992194e-05  0.0  400.0 
       649     0   -0.00181831759634  -5.34410868933e-05   -0.00160272595098   5.34782751696e-05  0.0   9.28322383739e-05  0.0  400.0 
       650     0   0.000366342521115   1.09895593932e-05  -0.000269495478645   3.28463057662e-05  0.0  -3.15003873148e-05  0.0  400.0 
       651     0   0.000457954675392   3.68450798099e-08  -0.000433897026172   2.87383958139e-05  0.0   0.000103378060562  0.0  400.0 
       652     0    0.00132728701263   7.04159937513e-05   4.80059363399e-05   4.10930545054e-05  0.0  -3.98018331094e-05  0.0  400.0 
       653     0  -0.000938427820589  -3.96927823282e-05  -7.65804499893e-05   3.39729757959e-05  0.0  -2.21791850573e-05  0.0  400.0 
       654     0   -0.00150695970337  -4.10672957734e-05  -0.000952692762897    6.8865243033e-05  0.0  -7.03540157455e-07  0.0  400.0 
       655     0     0.0012750293794    1.1309847098e-05  -0.000127732659844   3.44615523881e-05  0.0  -2.62656605922e-05  0.0  400.0 
       656     0    0.00104425632051   2.31863904614e-05   0.000209929853696   1.89005836163e-05  0.0   0.000159444099342  0.0  400.0 
       657     0   0.000494672277981   2.92331832154e-05   0.000151331623741   7.98997825395e-06  0.0   0.000157564544415  0.0  400.0 
       658     0   0.000432775733678   1.69642384788e-05  -0.000118744242889   8.53170584869e-05  0.0  -7.54949264673e-05  0.0  400.0 
       659     0    0.00323498519996   7.87666465932e-05   0.000116672522645   5.40634203115e-05  0.0   0.000101383579336  0.0  400.0 
       660     0    0.00133273536067    1.6553057531e-05  -0.000487665144965   2.82049440337e-05  0.0   2.72164906869e-05  0.0  400.0 
       661     0    0.00147289885346   3.53903967019e-05   -0.00124196899134   4.35249415834e-05  0.0  -0.000242100331187  0.0  400.0 
       662     0   0.000416327794466   2.17322098889e-05   0.000153364486436  -3.58757839198e-05  0.0   0.000216299007806  0.0  400.0 
       663     0    0.00259753532282   5.97528361984e-05    0.00135620132369   -1.8852965231e-05  0.0  -0.000132204217157  0.0  400.0 
       664     0    0.00145101053783   1.29783850708e-05   5.92234969401e-05   1.89144016455e-05  0.0  -0.000107246024452  0.0  400.0 
       665     0  -0.000890976151193  -2.81259449983e-05   0.000349428645259   5.38574674678e-06  0.0   4.56065822508e-06  0.0  400.0 
       666     0  -0.000399276595685  -6.98550386028e-06   0.000680538412937   3.00932330261e-05  0.0  -0.000171312316799  0.0  400.0 
       667     0    0.00157263013582   4.58072811421e-05  -0.000839922761758   5.81076616797e-05  0.0   8.68189679138e-05  0.0  400.0 
       668     0   0.000698971831963   3.59446495239e-05   0.000419854673765   -2.1424032316e-05  0.0  -0.000141437191248  0.0  400.0 
       669     0   0.000399123092205  -7.95521831607e-06  -0.000265587282949    1.7868430261e-05  0.0   0.000238106308551  0.0  400.0 
       670     0    0.00361412673329   0.000102086975954    0.00114034308736   8.79974656884e-06  0.0   7.10368128484e-05  0.0  400.0 
       671     0   0.000834556140926   1.71491241304e-05   0.000914065605543   4.83372242898e-06  0.0  -0.000156573529134  0.0  400.0 
       672     0   0.000479992808559   1.32277571673e-05   0.000654719284057   3.21733653145e-05  0.0   0.000121697679092  0.0  400.0 
       673     0   0.000975101199715   4.97576523707e-05  -0.000620630732726   4.45831747988e-05  0.0   0.000117047666722  0.0  400.0 
       674     0    0.00219163772839   6.40824016815e-05  -0.000441567937215    3.6865487824e-05  0.0   0.000141062974458  0.0  400.0 
       675     0   0.000835204092675   2.33066715194e-05   0.000385536389328   5.06911320349e-05  0.0   -2.3214872065e-05  0.0  400.0 
       676     0    0.00103941088125    3.0254281636e-05   0.000555077109687   2.72517805823e-05  0.0  -0.000207247220408  0.0  400.0 
       677     0   -0.00031132179508   1.45702894736e-05  -0.000315097388509   9.70161733641e-05  0.0  -0.000222721286206  0.0  400.0 
       678     0    0.00211387079153   3.08099722861e-05   0.000973738929923  -1.58305165733e-05  0.0   9.32730735321e-05  0.0  400.0 
       679     0    -0.0020451737161  -4.11719516361e-05   -0.00025530831536  -2.53126817744e-06  0.0  -9.89189519958e-05  0.0  400.0 
       680     0    0.00206192851581   5.85260527146e-05  -0.000164734801031  -2.53464331594e-05  0.0   4.08957996122e-05  0.0  400.0 
       681     0   0.000641894207313   -9.9625426841e-07  -0.000310294453363  -2.00957042809e-06  0.0   1.64005402824e-05  0.0  400.0 
       682     0    0.00156696599338   5.26233621857e-05   0.000795350044245  -1.51665633264e-05  0.0    0.00010401343798  0.0  400.0 
       683     0    0.00239456330912   6.82813143961e-05   0.000856059552529  -1.85541809274e-05  0.0   0.000146047079215  0.0  400.0 
       684     0    0.00257118032472   9.63557742037e-05   0.000129901566592   6.34250874714e-05  0.0  -8.36675305083e-05  0.0  400.0 
       685     0    0.00292380053589   5.69867941642e-05  -0.000319525177597   2.52124310108e-05  0.0   0.000109811170278  0.0  400.0 
       686     0   0.000182068974898   5.61621682861e-06   0.000783838734976   1.60118749363e-06  0.0  -0.000154186254297  0.0  400.0 
       687     0     0.0019248115276   5.26615469956e-05    0.00014960234354   2.93475541469e-05  0.0   0.000110353099562  0.0  400.0 
       688     0  -0.000623591786409  -2.49937614377e-05  -8.08704151848e-05   6.28240877728e-07  0.0   0.000114024148147  0.0  400.0 
       689     0   0.000953142776003   2.40553688449e-05  -0.000228210646006   2.87257174655e-05  0.0    0.00023903022791  0.0  400.0 
       690     0  -0.000283577922621   -2.3283259245e-05   -0.00122682289874   4.18408593712e-05  0.0  -0.000121356402501  0.0  400.0 
       691     0    0.00171105993718   5.42434429528e-05   0.000278584572272  -6.02322955945e-06  0.0      6.40324591e-05  0.0  400.0 
       692     0    0.00124810094012   1.86815816923e-05  -0.000517444355793  -3.18902796162e-05  0.0  -3.29372067942e-05  0.0  400.0 
       693     0    0.00109958571162    1.9358443666e-05   0.000162631552855   2.07512377936e-05  0.0   0.000213032742983  0.0  400.0 
       694     0    0.00144162577222   3.50184295176e-05  -0.000170291760556    6.6781633682e-05  0.0   0.000189518145266  0.0  400.0 
       695     0   -0.00218171118364  -4.01581666216e-05   0.000726249179182   2.00466424969e-05  0.0   3.63366344738e-05  0.0  400.0 
       696     0   0.000350669110346   2.51678011477e-05   0.000207366913264   3.39486464199e-05  0.0   0.000238278379111  0.0  400.0 
       697     0    0.00182430828045   7.24350396209e-06   0.000356040573817  -3.48454829579e-06  0.0  -9.65797980406e-05  0.0  400.0 
       698     0   0.000291422238225   1.49511026033e-05   0.000421445275369   5.21281543434e-05  0.0   9.43383631411e-05  0.0  400.0 
       699     0    0.00258650248645   4.96691775669e-05   0.000506525028331   2.17377130699e-05  0.0  -2.34898303279e-05  0.0  400.0 
       700     0  -0.000296011387075  -1.56757665032e-05  -0.000112096722687  -2.51605868704e-06  0.0  -0.000190058088195  0.0  400.0 
       701     0     0.0012580303652   3.77614618094e-05  -0.000966227595599   2.43741902382e-05  0.0  -0.000183411619185  0.0  400.0 
       702     0   0.000526243437329   1.30514536219e-05   0.000230167725136   1.63972889369e-05  0.0   -0.00023592880151  0.0  400.0 
       703     0    0.00308207423364   6.93078495699e-05   0.000984300160473   1.48144501722e-05  0.0  -0.000227343433012  0.0  400.0 
       704     0    0.00318768818488   8.27963409188e-05  -0.000244875485068    5.8914783399e-05  0.0   0.000149952704625  0.0  400.0 
       705     0    0.00111661567996   4.87897942616e-06  -0.000612568081659    4.2364854876e-05  0.0   0.000138243167951  0.0  400.0 
       706     0    0.00218536495725   4.46153662013e-05   0.000133175601166   3.91152181709e-05  0.0   0.000168180979578  0.0  400.0 
       707     0  -0.000250914325184  -1.30581897739e-05   -0.00102365081968   4.64197471678e-05  0.0     0.0002154015344  0.0  400.0 
       708     0   0.000221795459243   2.73177533023e-05    0.00010986008827   2.21863671732e-05  0.0   0.000159379323007  0.0  400.0 
       709     0  -0.000436551616123  -2.22374434321e-05   0.000550742478306  -3.13963254212e-05  0.0    8.6110357169e-05  0.0  400.0 
       710     0    0.00258177610602   5.70139929232e-05   0.000153008489539  -5.25396026714e-05  0.0   0.000104742361265  0.0  400.0 
       711     0  -0.000703569764646    6.9489811626e-06   0.000130165056164   4.73903844181e-05  0.0   9.26585499196e-05  0.0  400.0 
       712     0   0.000961634884753   2.95064090486e-05  -0.000318834861648    -2.346786329e-05  0.0  -0.000155526319245  0.0  400.0 
       713     0   -0.00184244743844  -3.17396977094e-07   0.000252448765796  -7.06804407661e-06  0.0  -0.000150156981076  0.0  400.0 
       714     0   0.000977171213972   5.20161871793e-05   0.000468019582494  -1.37635015356e-05  0.0  -0.000187875100482  0.0  400.0 
       715     0  -0.000623960035681   2.21935808293e-05   0.000281735401135    1.2006603877e-05  0.0  -0.000188022623575  0.0  400.0 
       716     0    0.00102379833298  -4.59597771356e-07  -0.000149880686427   5.10742753721e-05  0.0   3.31741674083e-05  0.0  400.0 
       717     0   0.000730928985164   3.10459649966e-05  -0.000421149681937   2.53384658124e-05  0.0  -3.36355620311e-05  0.0  400.0 
       718     0    0.00106634055073   3.88140755665e-05   -0.00143997832259   7.48895668766e-05  0.0  -3.67527319031e-05  0.0  400.0 
       719     0    0.00189009618848   5.17522279177e-05  -0.000429782525071   2.10064655909e-05  0.0   0.000179987855623  0.0  400.0 
       720     0   0.000464649542287   2.65636145222e-05  -0.000557074939337   4.51185422218e-05  0.0   1.31052549614e-05  0.0  400.0 
       721     0   -0.00217717431213  -3.44466808247e-05  -0.000587848029117   7.09134864832e-06  0.0  -8.50785874039e-05  0.0  400.0 
       722     0    0.00228239524463   5.17736176662e-05  -0.000259364895244   7.16746790483e-06  0.0   7.85411536111e-05  0.0  400.0 
       723     0    0.00270367505593   5.68734230806e-05  -0.000219588394216   5.56063284109e-05  0.0   0.000175216159161  0.0  400.0 
       724     0    0.00134067125959   3.14085973704e-05  -0.000395233439155   2.94882389165e-05  0.0    0.00011447789932  0.0  400.0 
       725     0    0.00129406707483   3.62433302919e-05  -0.000104977936254  -1.18986467555e-05  0.0   0.000236147032613  0.0  400.0 
       726     0   -0.00110191415216   -3.2108909968e-05   -0.00103769880099   8.22231304321e-05  0.0  -0.000170684419005  0.0  400.0 
       727     0   7.76888640557e-05   1.76942198335e-05  -0.000426819846162   5.80301767165e-05  0.0   8.39292050704e-05  0.0  400.0 
       728     0    0.00222285033283   2.97173802984e-05  -3.24666305454e-05   5.37105722438e-06  0.0   8.51467682623e-05  0.0  400.0 
       729     0    0.00181402030288   5.38599002306e-05   0.000231583207076   5.81286494933e-06  0.0   0.000210187740923  0.0  400.0 
       730     0    0.00195481392349   4.72800295122e-05    0.00154872684157  -2.92708892663e-05  0.0  -0.000181718048196  0.0  400.0 
       731     0    0.00138770892118   4.14441403979e-05   1.66949822556e-05  -5.17958678082e-06  0.0   4.07959349052e-05  0.0  400.0 
       732     0    0.00198149123776   5.55845966792e-05   0.000274039772048   1.73523429987e-05  0.0   0.000151425363273  0.0  400.0 
       733     0    0.00132220454985   4.18472313731e-05   0.000526644463607   6.86925399503e-05  0.0  -0.000121371072757  0.0  400.0 
       734     0    0.00136616938486   4.85668867603e-05   0.000487805693811   1.18509271985e-05  0.0   8.88244126518e-05  0.0  400.0 
       735     0   0.000312549908318   1.10028331872e-05  -0.000590306117325   2.03693224819e-05  0.0  -2.36813744108e-05  0.0  400.0 
       736     0    0.00259665794163   6.94440193956e-05   0.000543396284195   6.13470131789e-05  0.0  -0.000172391814037  0.0  400.0 
       737     0   0.000319501355085   6.15102058985e-05   -0.00127979629416   9.13055024473e-05  0.0  -0.000246780930547  0.0  400.0 
       738     0    0.00148418821895   1.39650923711e-05    0.00132693662169   2.32743756501e-06  0.0   0.000230453705739  0.0  400.0 
       739     0    0.00460567120618   9.39451469917e-05  -0.000211258477701   6.83171730855e-05  0.0   0.000151289839804  0.0  400.0 
       740     0   0.000847773234293   5.04074738735e-05  -0.000787651421009   6.22214482617e-05  0.0   0.000243674736078  0.0  400.0 
       741     0   0.000762749387146   3.17357720798e-05   0.000397671411387   2.72738916729e-05  0.0   0.000106209267828  0.0  400.0 
       742     0   -0.00012749042465  -1.66793569123e-06   0.000526154346006  -5.88264405288e-05  0.0  -0.000172683435162  0.0  400.0 
       743     0    0.00364339746295   7.78593998612e-05   0.000664458111946   1.04299476281e-05  0.0  -7.88744383087e-05  0.0  400.0 
       744     0     0.0016130683848    2.6112279722e-05   -0.00110326019067   8.28656684405e-05  0.0   0.000121967727273  0.0  400.0 
       745     0   -0.00147092414619  -5.25221901393e-05   0.000131991103446   1.34972161337e-05  0.0  -7.12007922034e-05  0.0  400.0 
       746     0    0.00377222344833   7.26756091107e-05  -0.000164953955694   1.94209963253e-05  0.0  -0.000125360451926  0.0  400.0 
       747     0       0.00262314626   4.39212507558e-05   -0.00122831528429   5.09944922831e-05  0.0   0.000148543989117  0.0  400.0 
       748     0   0.000125120351165   2.02709501424e-05   0.000678939383101   -4.4612873043e-05  0.0   9.03735068844e-06  0.0  400.0 
       749     0  -1.88840517867e-05  -1.53370426866e-05  -0.000343868445641   5.85092747943e-05  0.0   0.000219492941643  0.0  400.0 
       750     0   -0.00174560815617  -3.52396017307e-05   0.000125478600226  -6.07759823313e-06  0.0  -7.11249624628e-06  0.0  400.0 
       751     0     0.0030082683101   8.62640644918e-05  -0.000739069357805    1.5418265698e-05  0.0   4.56091169252e-05  0.0  400.0 
       752     0   0.000680936617731   1.46524797549e-05   0.000672106630569  -9.56343993004e-06  0.0   9.24332788754e-05  0.0  400.0 
       753     0    0.00272429216938   4.15531936714e-05   0.000678518756383   1.03399858406e-05  0.0   0.000239486193546  0.0  400.0 
       754     0   0.000739923205583   1.31466744715e-06  -0.000586274442792   2.45314412209e-05  0.0  -0.000173565357939  0.0  400.0 
       755     0    0.00353143859942    6.3836948678e-05    0.00134698365507   6.68283787403e-05  0.0   0.000116429476224  0.0  400.0 
       756     0   0.000549442036499   2.02746436194e-05  -0.000374744095354   2.56629038663e-05  0.0  -0.000169370133886  0.0  400.0 
       757     0    0.00228434452011   5.66776237702e-05   0.000227977001977   1.21371598268e-05  0.0    0.00019350815522  0.0  400.0 
       758     0   0.000793518111512  -5.14411582304e-06   0.000729597460593  -5.37203326944e-06  0.0  -1.43304441819e-05  0.0  400.0 
       759     0     0.0021592610001   6.00027127469e-05   0.000108122882952   1.42939082369e-05  0.0  -4.73827765861e-05  0.0  400.0 
       760     0    0.00249516014328   4.49706419974e-05  -3.83556377266e-05  -1.44300573673e-06  0.0  -0.000101609460268  0.0  400.0 
       761     0  -7.37742682542e-05  -1.83535280213e-06  -9.36217927297e-05   6.94107224491e-05  0.0   -8.6322731105e-06  0.0  400.0 
       762     0    0.00368207672783   9.63188787923e-05  -4.63122345794e-05    2.0053857962e-05  0.0  -0.000181601755799  0.0  400.0 
       763     0   0.000385362340828   2.28260622119e-05  -0.000661918696061   4.41919711914e-05  0.0  -0.000133333671466  0.0  400.0 
       764     0    0.00246687441003    4.2043629372e-05  -0.000689405634833   5.80533006246e-05  0.0   4.30098480066e-05  0.0  400.0 
       765     0    0.00254173420204   7.04954369462e-05   0.000695386304722  -4.72629199035e-05  0.0  -0.000238407599383  0.0  400.0 
       766     0   -0.00240759873333  -4.07059226559e-05   0.000593302548446    2.4730859178e-05  0.0   4.60135163652e-05  0.0  400.0 
       767     0  -0.000126101733403  -2.40087705029e-05  -0.000834600494688   1.55581457199e-05  0.0  -1.75516977155e-05  0.0  400.0 
       768     0     -0.002488124274   -9.4948878888e-05   0.000610681912942  -2.15818590172e-05  0.0    1.6581057372e-05  0.0  400.0 
       769     0    0.00168325516572  -8.00724269289e-07  -0.000227633067397   4.72208495883e-05  0.0  -0.000200018661512  0.0  400.0 
       770     0  -0.000765798279633  -2.49233632492e-06  -0.000281755950281   5.86536757342e-06  0.0   1.28800717829e-05  0.0  400.0 
       771     0   0.000777086330735   2.35954958505e-05    0.00049385560628   -2.8932917069e-05  0.0   0.000185490925144  0.0  400.0 
       772     0   0.000124400730434   7.33667381111e-06  -0.000957522708313   3.80605082829e-05  0.0   -0.00024461156196  0.0  400.0 
       773     0    0.00367172211713   8.07494446985e-05   0.000778847371791   1.29821770291e-05  0.0   0.000226330990045  0.0  400.0 
       774     0    0.00299373882187   9.03839353251e-05  -0.000877431257395   1.75702040978e-05  0.0   4.96954301078e-05  0.0  400.0 
       775     0    0.00231826242238   5.09017803366e-05   0.000595370934633   1.97578573098e-05  0.0   0.000242890165724  0.0  400.0 
       776     0  -0.000139431453503   4.63081100193e-06   0.000614919303763   2.05705189264e-05  0.0    0.00021364713553  0.0  400.0 
       777     0   0.000708118538757   2.01329544724e-05   0.000758123185841  -2.47272785892e-05  0.0   0.000204969634696  0.0  400.0 
       778     0    0.00113248182435    3.3578247188e-05  -0.000939376649396   3.11884537127e-05  0.0  -0.000170444716196  0.0  400.0 
       779     0    0.00279509290201   7.26165679149e-05  -0.000681554068712    9.9151952684e-05  0.0  -7.16536782185e-06  0.0  400.0 
       780     0    0.00110370615037   2.89909357827e-05   0.000141747370567   1.66697880113e-07  0.0  -2.98106323438e-05  0.0  400.0 
       781     0  -6.03290479763e-05   8.53392784547e-06   0.000769766760062   2.24190354926e-05  0.0  -8.36823248366e-05  0.0  400.0 
       782     0   0.000804103690269   3.39379084733e-05    0.00134690687637  -2.19191466525e-05  0.0   -0.00010744113377  0.0  400.0 
       783     0    0.00207255160632   5.06571148787e-05  -0.000342410233794   1.93834969303e-05  0.0   6.68812569268e-06  0.0  400.0 
       784     0  -0.000407207863595    1.6102626249e-06  -7.26022762366e-05   2.09223668971e-05  0.0   0.000114023332953  0.0  400.0 
       785     0   0.000503308728119   2.93592865807e-05   -0.00109198023117    7.2452619098e-05  0.0  -0.000222217946491  0.0  400.0 
       786     0    0.00236656919066   5.63793628229e-05   0.000206264448581   -2.2447052948e-05  0.0  -7.75497549237e-06  0.0  400.0 
       787     0   -0.00117656504726   -5.1077579893e-06  -0.000591121142721    9.7916093694e-05  0.0   0.000113381556702  0.0  400.0 
       788     0  -2.92775819314e-05    2.1954107502e-05   1.64824905346e-05   5.51741466184e-05  0.0    0.00017917107623  0.0  400.0 
       789     0    0.00354204753727    9.5651109601e-05   0.000167149916549   6.31966113769e-05  0.0   2.55054572769e-05  0.0  400.0 
       790     0     0.0017126218163   3.40443195927e-05  -7.22383407114e-05   1.78172861137e-05  0.0  -0.000214661343294  0.0  400.0 
       791     0  -0.000953924430225  -2.68443399088e-05    0.00137633658708  -1.45899067578e-05  0.0  -1.66790012184e-05  0.0  400.0 
       792     0     0.0030329009431   5.03758616838e-05    -0.0001956379707  -2.43435953616e-05  0.0   0.000145580601898  0.0  400.0 
       793     0    0.00124418888575   2.19679662944e-05    0.00136796117655   2.77200133597e-06  0.0   0.000199891081831  0.0  400.0 
       794     0    0.00115697992794   3.37547386886e-05  -0.000770060757175   4.67843849581e-07  0.0   4.04796616858e-05  0.0  400.0 
       795     0   -0.00164815198749  -3.58547325287e-05  -0.000220555482026   7.68710638767e-06  0.0  -0.000225624286351  0.0  400.0 
       796     0   0.000634760249867  -2.44504054246e-06   0.000102667896034   5.65193416834e-06  0.0  -0.000127206279833  0.0  400.0 
       797     0    0.00253728084878    5.5033002727e-05   -0.00032756318546   6.65161195247e-05  0.0  -9.41904949811e-05  0.0  400.0 
       798     0    0.00289991684388    5.7360242701e-05  -0.000753745563329   1.08694049181e-05  0.0  -0.000101071895431  0.0  400.0 
       799     0    0.00233794206013   5.40153305196e-05  -0.000892359214711   4.47845950969e-05  0.0  -0.000242221697893  0.0  400.0 
       800     0    0.00123925454788   2.92281731071e-05  -0.000336934922833   7.85875715548e-05  0.0  -1.43823467925e-05  0.0  400.0 
       801     0  -0.000563080012049  -1.61365722231e-05  -0.000302820598548   1.50305371172e-05  0.0   0.000121515422758  0.0  400.0 
       802     0  -0.000728080391763  -5.08110557008e-06  -0.000200901584223   3.12730731033e-05  0.0  -0.000244153070021  0.0  400.0 
       803     0   0.000575696148179   3.03835612089e-05  -4.56107125002e-05  -1.40800213043e-05  0.0  -3.84940783992e-05  0.0  400.0 
       804     0    0.00248487023197   6.05659853482e-05  -0.000191320574906   3.55527532524e-05  0.0  -8.12160402597e-05  0.0  400.0 
       805     0        0.0013476192   1.42700653646e-05    0.00101151887898  -3.38142427036e-05  0.0   0.000195688730343  0.0  400.0 
       806     0  -0.000298593060423  -6.58978877751e-06   0.000890220275528  -5.03971480858e-05  0.0   0.000210318057817  0.0  400.0 
       807     0    0.00079785376736   3.65513543247e-05   0.000724651120854   -1.6601731428e-05  0.0  -7.42821470783e-05  0.0  400.0 
       808     0    -0.0018393118769  -4.85945589875e-05   0.000728239682569    3.2757399338e-05  0.0  -6.63897725596e-05  0.0  400.0 
       809     0   -0.00259280503547  -6.79274418695e-05   0.000610345559921    4.2586751035e-05  0.0  -0.000114215003443  0.0  400.0 
       810     0   -0.00158613251043  -2.53277105559e-05   0.000541830414669  -1.40849822142e-05  0.0   7.06804873179e-05  0.0  400.0 
       811     0    0.00196459253836   5.60451692074e-05   0.000576730077314   7.00576176094e-05  0.0  -1.53581609237e-05  0.0  400.0 
       812     0  -0.000657569614245  -2.83719648352e-05  -0.000197729647172   3.38385469045e-05  0.0  -0.000227622250811  0.0  400.0 
       813     0  -0.000646160993956  -9.68311787963e-07  -0.000644151960129   9.25923978998e-05  0.0  -0.000203446045879  0.0  400.0 
       814     0    0.00180389453516   5.57775175071e-05   0.000874776664528  -3.13749089555e-05  0.0    0.00024967582539  0.0  400.0 
       815     0    0.00143526823218   3.40785491622e-05   9.60935779747e-05  -1.03529924387e-07  0.0   0.000182252919739  0.0  400.0 
       816     0  -0.000841687028064  -1.92163564477e-05   0.000308854933689   1.47179099799e-05  0.0   0.000110418822816  0.0  400.0 
       817     0   0.000966166661925   2.07815429956e-06  -0.000101293746948   0.000100937357149  0.0   0.000122207950329  0.0  400.0 
       818     0    0.00134711965887   3.43501606241e-05   0.000718987915022   3.19820211788e-05  0.0  -3.23225970594e-05  0.0  400.0 
       819     0    0.00066634511617   1.61686174957e-05   7.47076416957e-05   3.70210280427e-05  0.0   6.74743019472e-05  0.0  400.0 
       820     0   0.000357312573657  -9.27001801722e-06  -1.74236003971e-05   7.69115988512e-05  0.0  -0.000116660038125  0.0  400.0 
       821     0    0.00110140758333    3.2836932742e-05  -0.000268678607394   1.53822349821e-05  0.0   0.000224575533979  0.0  400.0 
       822     0    0.00158564123702   6.21649376279e-05   0.000827562776788  -1.84379673419e-05  0.0   -8.0351248228e-05  0.0  400.0 
       823     0    0.00140747807305   6.95371084143e-05  -0.000252604653724  -1.65380118279e-05  0.0  -0.000202680111297  0.0  400.0 
       824     0  -0.000133451931606  -1.40206380381e-05  -0.000374457336618   4.56473177524e-05  0.0   6.83847681961e-05  0.0  400.0 
       825     0    0.00347477737854   8.39030301453e-05   0.000426320709778   5.19231409934e-05  0.0   0.000225369101532  0.0  400.0 
       826     0   5.28633252348e-05   1.45281559645e-05   0.000313606072404  -8.87356505412e-06  0.0   9.54878941145e-06  0.0  400.0 
       827     0   -0.00119769398364  -1.76686834464e-05   0.000362230975079  -1.28007377117e-05  0.0   -0.00021849306314  0.0  400.0 
       828     0    0.00326266160494    5.9094661649e-05    0.00111232177709   8.00171662654e-06  0.0  -4.50073524975e-05  0.0  400.0 
       829     0    0.00128747925414   5.53614645215e-05  -0.000532440073828   4.91653409446e-05  0.0   2.76264196507e-06  0.0  400.0 
       830     0    0.00176877647887   5.63060789893e-05   -0.00139779956061   4.46732918254e-05  0.0   1.69927120004e-05  0.0  400.0 
       831     0    0.00156998923005   3.08507756495e-05   0.000327807795089   2.76271578319e-05  0.0    9.5259771421e-05  0.0  400.0 
       832     0   0.000830922799676   2.51934465889e-05  -0.000790868532215   6.22735501307e-05  0.0  -0.000108763765787  0.0  400.0 
       833     0     0.0015168569768   4.20383274389e-05   0.000636615970088   4.69594432254e-05  0.0  -0.000103804123418  0.0  400.0 
       834     0   0.000855676501624   1.13144973764e-05   0.000144019341761   5.36285759609e-05  0.0   0.000181227232296  0.0  400.0 
       835     0    0.00191233358288   4.66161439694e-05  -0.000792175632413   6.51554952794e-05  0.0  -9.92110580057e-05  0.0  400.0 
       836     0   0.000873195413117   5.94579532539e-07   0.000672514249397  -4.61228932237e-06  0.0   0.000157461441513  0.0  400.0 
       837     0    -0.0015487557895  -2.30889840554e-05   2.96211864906e-05  -2.50289129244e-06  0.0  -7.63734899434e-05  0.0  400.0 
       838     0  -0.000128560422082  -1.13902550297e-05   6.90821150635e-05   5.34925679654e-05  0.0  -3.37845020534e-05  0.0  400.0 
       839     0   -0.00205447011067  -3.39642481447e-05   0.000784665326136   1.60424910218e-05  0.0  -0.000118543117355  0.0  400.0 
       840     0    0.00201553293914   3.81612772767e-05   5.30865446166e-05   3.61662859202e-05  0.0  -0.000175743432058  0.0  400.0 
       841     0  -0.000654857810641  -2.62347777949e-05   0.000819733192008  -3.24165396745e-06  0.0  -0.000144014044407  0.0  400.0 
       842     0   -0.00137338029685  -1.87994584844e-05   0.000533897352986  -2.31402725267e-05  0.0   0.000144065313047  0.0  400.0 
       843     0    0.00291208191924   6.47738802333e-05  -0.000731158314676   6.51345331897e-05  0.0  -5.75002438504e-05  0.0  400.0 
       844     0   -0.00150157919076  -2.52362827721e-05   -0.00086485838297   1.28886521687e-05  0.0   0.000186600620153  0.0  400.0 
       845     0  -0.000317153294849   2.15502141334e-05   0.000658121984582   3.42019470617e-05  0.0   5.93466128537e-05  0.0  400.0 
       846     0    0.00114655765595   2.80604344276e-05  -0.000676688892146  -2.49827547205e-05  0.0    0.00019514450597  0.0  400.0 
